timestamp,gimbal_position_deg,gimbal_speed_hz,wheel_speed_hz,wheel_accel_rad_s2,tmp_bot_C,tmp_top_C,cur_3v3_A,cur_5V_A,vol_3v3_V,vol_5V_V,cmd_gimbal_rate_rad_s,cmd_wheel_torque_mNm,event
2025/5/29 05:42,319.927,0,0,0,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,319.927,0,0,0,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,318.362,0,0,0,24.3,23.9,0,0,0,0,0,0.05,
2025/5/29 05:42,319.927,0,0,0,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.416,0.001,0,0,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.158,0.001,8.29,94.293,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,321.394,0.003,10.85,14.227,24.2,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.768,0.002,12.73,8.1943,24.5,23.9,0,0,0,0,0,0.05,
2025/5/29 05:42,318.571,0,14,7.667,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.702,0.002,14.87,4.4926,24.2,23.8,0,0,0,0,0,0.05,
2025/5/29 05:42,317.477,0,15.53,4.345,24.2,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.768,0.002,15.91,2.1725,24.2,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.63,0.002,16.11,1.255,24.4,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,317.873,0,16.57,4.1552,24.2,24,0,0,0,0,0,0.05,
2025/5/29 05:42,318.038,0,17.16,4.9145,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.416,0.001,17.66,3.0795,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.208,0.001,18.27,3.7333,24.2,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,317.895,0,18.91,4.4188,24.3,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,318.779,0,19.52,3.3853,24.3,23.9,0,0,0,0,0,0.05,
2025/5/29 05:42,318.197,0,20.12,4.113,24.4,24,0,0,0,0,0,0.05,
2025/5/29 05:42,321.394,0.003,20.78,4.1868,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,321.026,0.002,21.41,3.8071,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.977,0.002,22.02,4.4926,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.581,0.002,22.62,3.1955,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.702,0.002,23.24,3.8071,24.5,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,318.895,0,23.89,3.881,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,321.185,0.003,24.5,3.9653,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,319.224,0,25.12,3.3537,24.4,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.208,0.001,25.72,3.5013,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,319.949,0.001,26.31,3.8071,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,320.768,0.002,26.9,3.2798,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.51,0.002,27.56,3.7333,24.3,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,320.861,0.002,28.19,4.2712,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,318.527,0,28.73,2.6682,24.4,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.559,0.002,29.45,3.5013,24.4,23.9,0,0,0,0,0,0.05,
2025/5/29 05:42,319.548,0,30.07,5.1781,24.2,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,318.455,0,30.69,3.7333,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,318.966,0,31.28,2.8896,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,319.834,0,31.9,3.0478,24.5,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,318.433,0,32.53,3.5013,24.3,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,318.873,0,33.24,6.1695,24.3,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,319.971,0.001,33.72,1.7507,24.4,24.1,0,0,0,0,0,0.05,
2025/5/29 05:42,320.559,0.002,34.41,3.9653,24.4,24,0,0,0,0,0,0.05,
2025/5/29 05:42,318.922,0,35.12,6.7073,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,320.444,0.002,35.7,4.7247,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:42,320.488,0.002,36.33,4.345,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:42,318.829,0,36.88,3.1217,24.5,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,320.251,0.001,37.48,1.5925,24.4,24.1,0,0,0,0,0,0.05,
2025/5/29 05:43,318.922,0,38.21,6.1695,24.5,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,320.372,0.002,38.75,2.6682,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:43,320.301,0.001,39.36,2.974,24.6,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,320.488,0.002,39.98,3.1217,24.3,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,320.251,0.001,40.61,3.8071,24.4,24,0,0,0,0,0,0.05,
2025/5/29 05:43,320.416,0.001,41.17,1.371,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,318.988,0,41.82,2.742,24.3,24,0,0,0,0,0,0.05,
2025/5/29 05:43,319.268,0,42.47,4.577,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:43,318.779,0,43.18,8.5424,24.3,23.9,0,0,0,0,0,0.05,
2025/5/29 05:43,320.092,0.001,43.63,1.371,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:43,319.971,0.001,44.32,4.7247,24.4,24,0,0,0,0,0,0.05,
2025/5/29 05:43,318.895,0,44.88,2.5838,24.3,24.1,0,0,0,0,0,0.05,
2025/5/29 05:43,318.873,0,45.51,3.8071,24.4,24.2,0,0,0,0,0,0.05,
2025/5/29 05:43,318.895,0,46.11,2.8896,24.5,24,0,0,0,0,0,0.1,TORQUE_CHANGE
2025/5/29 05:43,319.856,0,46.71,3.0478,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.158,0.001,47.44,4.113,24.4,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.763,0,48.47,4.8723,24.3,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,320.208,0.001,49.62,4.577,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,320.186,0.001,50.93,7.6248,24.4,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.741,0,52.24,5.7898,24.4,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.296,0,53.67,7.7725,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,320.301,0.001,54.93,5.6422,24.4,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.296,0,56.29,8.5424,24.3,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.153,0,57.46,5.6422,24.4,24,0,0,0,0,0,0.1,
2025/5/29 05:43,319.268,0,58.79,7.319,24.3,24.3,0,0,0,0,0,0.1,
2025/5/29 05:43,320.35,0.001,59.92,3.0478,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.175,0,61.26,8.5424,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.175,0,62.37,3.6595,24.5,24,0,0,0,0,0,0.1,
2025/5/29 05:43,319.131,0,63.7,6.0957,24.5,24,0,0,0,0,0,0.1,
2025/5/29 05:43,319.856,0,65.17,16.02,24.5,24,0,0,0,0,0,0.1,
2025/5/29 05:43,319.763,0,66.09,4.113,24.3,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.043,0.001,67.27,1.2128,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,320.208,0.001,68.7,5.3363,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.785,0,69.9,6.7073,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.021,0,71.17,6.4015,24.3,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.296,0,72.38,2.742,24.3,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.153,0,73.88,13.879,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.208,0.001,74.88,3.5013,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.362,0,76.17,6.4015,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.136,0.001,77.34,3.3537,24.3,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.186,0.001,78.63,6.2538,24.3,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.62,0,79.81,3.6595,24.4,24.3,0,0,0,0,0,0.1,
2025/5/29 05:43,319.296,0,81.07,4.8723,24.5,24,0,0,0,0,0,0.1,
2025/5/29 05:43,319.576,0,82.48,13.425,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.999,0,83.46,8.2365,24.4,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.065,0.001,85.16,20.438,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.807,0,86.1,4.2712,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.114,0.001,87.15,0.90697,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.856,0,88.45,5.484,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.576,0,89.59,1.5186,24.3,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.999,0,90.78,4.8723,24.6,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.949,0,92.25,11.284,24.5,24.3,0,0,0,0,0,0.1,
2025/5/29 05:43,320.092,0.001,93.57,16.779,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.526,0,94.86,14.343,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.318,0,95.64,0.60113,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.092,0.001,97.51,25.933,24.6,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,319.433,0,98.82,34.781,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:43,320.114,0.001,99.18,-0.90697,24.4,24.1,0,0,0,0,0,0.1,
2025/5/29 05:43,319.526,0,100.24,0.90697,24.5,24.3,0,0,0,0,0,0.1,
2025/5/29 05:44,319.526,0,101.34,0.29529,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.411,0,103.29,27.768,24.6,24.3,0,0,0,0,0,0.1,
2025/5/29 05:44,319.411,0,103.93,-0.29529,24.4,24.3,0,0,0,0,0,0.1,
2025/5/29 05:44,320.114,0,105.31,0.90697,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,320.043,0,106.7,4.577,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.526,0,107.95,2.742,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:44,320.186,0.001,109.23,2.742,24.6,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.691,0,111.1,24.404,24.5,24.1,0,0,0,0,0,0.1,
2025/5/29 05:44,319.949,0,112.48,32.651,24.4,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.927,0,113.6,29.592,24.5,24.3,0,0,0,0,0,0.1,
2025/5/29 05:44,319.9,0,113.96,-2.742,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.455,0,114.91,-1.5186,24.6,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,320.158,0,116.02,-1.5186,24.5,24.2,0,0,0,0,0,0.1,
2025/5/29 05:44,319.482,0,117.33,2.1303,24.6,24.3,0,0,0,0,0,0.1,
2025/5/29 05:44,319.548,0,119.64,40.887,24.5,24.3,0,0,0,0,0,0.15000000000000002,TORQUE_CHANGE
2025/5/29 05:44,319.482,0,120.4,17.696,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.021,0,121.81,22.885,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.971,0,123.35,18.92,24.5,24.2,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.229,0.001,124.76,2.1303,24.6,24.2,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.62,0,127.61,37.534,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.927,0,128.7,5.1781,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.548,0,130.53,-2.1303,24.6,24.2,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.971,0,132.52,5.1781,24.6,24.2,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.504,0,135.16,40.581,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.763,0,135.71,-3.9653,24.5,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.065,0,137.38,-0.60113,24.5,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.186,0,138.92,0.29529,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.741,0,140.05,-8.5424,24.5,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.158,0,141.27,5.1781,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.065,0,141.56,-8.8482,24.5,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.114,0,143.04,28.38,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.251,0,142.38,-8.8482,24.6,24.1,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.834,0,142.6,-11.59,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.114,0,142.86,-13.425,24.6,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.323,0.001,143.52,16.473,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.372,0.001,143.04,-9.4599,24.6,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.999,0,143.12,-10.061,24.5,24.2,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.856,0,142.55,-19.521,24.8,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.043,0,141.99,-18.614,24.7,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.807,0,142.34,13.425,24.8,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.186,0,142.99,36.922,24.8,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.669,0,141.69,-10.673,24.7,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.834,0,143.12,39.052,24.7,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.251,0,141.82,-10.979,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.065,0,142.08,-9.7552,24.7,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.229,0,142.25,-10.061,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.186,0,142.3,-8.8482,24.7,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.043,0,142.3,-10.979,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.763,0,143.6,38.441,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.834,0,142.65,2.742,24.6,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.186,0,142.13,-16.473,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.927,0,142.13,-15.861,24.7,24.6,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.136,0,142.04,-16.779,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.208,0,142.04,-12.814,24.6,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.229,0,143.16,30.51,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.158,0,142.25,-11.59,24.6,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.323,0.001,143.56,41.193,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,320.092,0,142.21,-12.814,24.6,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.878,0,142.17,-14.944,24.9,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:44,319.927,0,142.13,-14.343,24.7,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.576,0,142.86,10.061,24.7,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.713,0,142.3,-14.343,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.021,0,142.25,-13.731,24.8,24.3,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.208,0,142.34,-10.061,24.9,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.043,0,142.82,8.5424,24.8,24.6,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.763,0,142.21,-10.673,24.9,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.669,0,142.08,-11.896,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.021,0,141.99,-12.202,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.927,0,142.51,0.60113,24.9,24.6,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.9,0,142.25,-8.5424,24.8,24.6,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.669,0,142.17,-14.944,24.8,24.4,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.526,0,142.21,-15.556,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,319.878,0,142.69,3.3537,24.8,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.186,0,142.34,-11.59,24.9,24.5,0,0,0,0,0,0.15000000000000002,
2025/5/29 05:45,320.372,0.001,142.69,2.4362,24.8,24.6,0,0,0,0,0,0.2,TORQUE_CHANGE
2025/5/29 05:45,320.186,0,143.48,33.262,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.9,0,142.25,-10.061,24.8,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,319.878,0,141.82,-14.037,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.136,0,143.04,33.262,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.186,0,142.73,20.744,24.8,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,320.092,0,142.6,8.2365,24.9,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.301,0.001,142.82,10.979,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.229,0,142.25,-14.037,24.9,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,320.158,0,142.25,-17.696,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.785,0,143.6,35.087,24.9,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,320.043,0,142.21,-16.473,24.9,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.065,0,142.21,-14.343,24.9,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,320.021,0,142.73,4.8723,25.1,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.878,0,142.3,-10.061,24.9,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.878,0,142.25,-11.59,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.576,0,142.21,-7.9307,25,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.741,0,142.3,-3.3537,24.8,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.834,0,143.56,44.853,25.1,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.807,0,142.77,9.7552,24.9,24.6,0,0,0,0,0,0.2,
2025/5/29 05:45,319.741,0,142.21,-12.508,25,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,319.856,0,142.13,-14.343,25.1,24.5,0,0,0,0,0,0.2,
2025/5/29 05:45,320.065,0,142.65,8.8482,24.9,24.5,0,0,0,0,0,0.2,
